sample_id,pad_name,level,level_index,severity,severity_label,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,brightness,contrast,base_r,base_g,base_b,blurred
1491,pH,8.5,6,2,Moderate,20.1689,95.2061,74.0156,2.6302,2.8514,2.8435,81.5625,200.9473,95.2061,1.4382,7.2842,2.8514,70.3467,1.8869,20,120,60,1
1492,pH,8.5,6,2,Moderate,11.7598,104.6191,58.3379,7.2712,7.093,7.3021,75.0469,226.1982,104.6191,2.9511,17.9677,7.093,71.5801,4.7053,20,120,60,0
1493,pH,8.5,6,2,Moderate,41.4385,141.9307,36.8857,7.2106,7.2221,7.2188,58.7812,192.6729,141.9307,2.7918,11.4854,7.2221,99.918,4.8397,20,120,60,1
1494,pH,8.5,6,2,Moderate,2.916,105.0107,58.8594,3.9344,7.2141,7.2428,76.4971,247.8848,105.0107,2.5924,9.6659,7.2141,69.2344,4.4116,20,120,60,1
1495,pH,8.5,6,2,Moderate,15.041,110.0244,52.2744,2.845,2.6737,2.9071,71.7812,220.1426,110.0244,1.1697,6.6662,2.6737,75.0469,1.8237,20,120,60,1
1496,pH,8.5,6,2,Moderate,4.1357,144.6152,63.582,1.9725,2.681,2.8486,72.6904,247.7148,144.6152,0.7609,3.4749,2.681,93.3613,1.7417,20,120,60,1
1497,pH,8.5,6,2,Moderate,26.5713,133.6152,42.1719,2.661,2.7685,2.7153,64.3477,204.2832,133.6152,1.0413,5.2379,2.7685,91.1963,1.8455,20,120,60,1
1498,pH,8.5,6,2,Moderate,3.3525,122.0654,40.7559,4.3906,7.035,7.1407,69.4756,247.9648,122.0654,2.0779,9.2303,7.035,77.3018,4.4132,20,120,60,1
1499,pH,8.5,6,2,Moderate,24.3213,109.1963,40.3818,2.7722,2.8346,2.9361,65.6562,198.1904,109.1963,1.3647,6.5547,2.8346,75.96,1.9287,20,120,60,1
1500,Blood,Negative,0,0,Normal,200.1338,198.7012,213.1436,7.2298,7.2037,7.3088,119.3691,22.1113,213.8525,25.6639,9.5962,6.5866,200.7549,4.8076,195,205,200,1
1501,Blood,Negative,0,0,Normal,215.1162,181.9043,212.1992,7.3414,7.0468,7.0914,152.291,42.0791,218.0137,8.4324,10.1433,5.9672,195.2754,4.7597,195,205,200,1
1502,Blood,Negative,0,0,Normal,170.0107,200.9863,179.9355,7.4182,7.1454,7.2028,69.1943,40.2031,200.999,9.4966,11.3334,7.1267,189.3369,4.9016,195,205,200,1
1503,Blood,Negative,0,0,Normal,186.9863,227.2959,224.001,7.188,7.1501,7.0885,87.8066,47.5791,230.0391,6.9631,9.5337,5.8228,214.8604,4.7849,195,205,200,0
1504,Blood,Negative,0,0,Normal,185.9316,216.127,181.7373,2.699,2.7113,2.833,56.4307,40.832,216.127,3.0744,4.0211,2.7113,203.1699,1.842,195,205,200,0
1505,Blood,Negative,0,0,Normal,184.9756,193.6611,199.3564,2.7934,2.9103,2.7973,101.7461,18.5566,199.5,8.264,4.6413,2.635,191.7061,1.9031,195,205,200,1
1506,Blood,Negative,0,0,Normal,216.7979,189.1416,206.2139,7.3707,7.1779,7.1781,151.5996,33.2578,217.583,35.9294,10.8431,6.744,199.3467,4.7867,195,205,200,0
1507,Blood,Negative,0,0,Normal,170.9775,229.9629,213.1377,2.5184,2.733,2.7627,81.5039,65.3809,229.9629,1.8525,3.6443,2.733,210.3887,1.7912,195,205,200,0
1508,Blood,Negative,0,0,Normal,171.9639,208.8623,214.2998,2.6078,2.8469,2.5809,93.7754,50.4512,214.4375,2.5633,4.0945,2.4451,198.4551,1.8477,195,205,200,1
1509,Blood,Negative,0,0,Normal,177.7402,205.0928,205.0205,7.2201,7.31,7.2111,89.8594,38.3076,209.3193,9.9196,10.9488,5.9029,196.9277,4.9038,195,205,200,1
1510,Blood,Negative,0,0,Normal,207.2451,194.0078,199.7344,2.9678,2.8586,2.8773,152.4551,16.4219,207.2773,44.761,4.8832,2.913,198.6133,1.9438,195,205,200,1
1511,Blood,Negative,0,0,Normal,199.2119,191.833,184.8789,7.2196,7.0085,7.2112,54.9102,22.0537,200.7646,59.8052,9.9891,6.0461,193.2285,4.8032,195,205,200,0
1512,Blood,Negative,0,0,Normal,195.2607,208.9707,223.2881,2.7048,2.7249,2.8069,105.3545,31.9736,223.2881,3.7897,4.0459,2.8069,206.5166,1.7956,195,205,200,0
1513,Blood,Negative,0,0,Normal,184.2275,205.9111,206.251,7.3001,7.219,7.2415,90.3379,31.5293,210.3359,12.7939,10.9148,5.8358,199.4639,4.8827,195,205,200,1
1514,Blood,Negative,0,0,Normal,219.2432,214.8418,222.1475,6.9443,7.2542,7.2534,111.6211,15.7803,225.7402,47.2604,7.0163,5.1012,217.0088,4.7698,195,205,200,0
1515,Blood,Negative,0,0,Normal,173.1445,218.3945,195.9189,7.2111,7.1984,7.2233,75.0703,52.627,218.4023,6.2523,10.6845,7.1859,202.3115,4.8758,195,205,200,1
1516,Blood,Negative,0,0,Normal,213.1055,202.0293,223.1807,2.7334,2.6559,2.7978,135.8545,24.1299,223.1865,5.0896,3.9404,2.7883,207.7549,1.8295,195,205,200,1
1517,Blood,Negative,0,0,Normal,178.9697,200.2031,207.3018,7.1567,7.208,7.2426,97.1621,36.25,208.7773,10.5037,10.6462,6.2881,194.6553,4.8543,195,205,200,0
1518,Blood,Negative,0,0,Normal,172.2324,197.1533,209.25,7.1812,7.1779,7.1857,99.458,45.5156,209.8516,7.9405,10.9166,6.6255,191.0762,4.7769,195,205,200,1
1519,Blood,Negative,0,0,Normal,184.9043,229.0635,181.0264,2.7061,2.8147,2.6814,57.6211,53.7852,229.0635,2.2808,3.7303,2.8147,210.376,1.8179,195,205,200,0
1520,Blood,Negative,0,0,Normal,183.7666,223.8516,175.9697,6.9734,7.1754,7.1046,55.4678,55.8486,223.8516,6.0054,9.6634,7.1754,206.3916,4.6881,195,205,200,1
1521,Blood,Negative,0,0,Normal,208.9473,194.165,224.126,2.7739,2.5286,2.7194,134.7861,34.0449,224.126,3.384,4.0526,2.7194,202.0098,1.695,195,205,200,0
1522,Blood,Negative,0,0,Normal,209.9893,218.1562,225.1045,7.2843,7.1513,7.3334,102.6338,20.2549,226.79,25.262,9.1211,6.1154,216.502,4.8257,195,205,200,0
1523,Blood,Negative,0,0,Normal,203.9824,190.2256,213.3027,7.2742,7.112,7.0933,137.4639,29.0127,214.4111,15.2763,10.4718,6.214,196.9678,4.6165,195,205,200,0
1524,Blood,Negative,0,0,Normal,203.376,206.3438,186.7852,7.0758,7.2462,7.2655,37.5566,27.4062,209.2012,24.5323,10.6923,5.7431,203.2266,4.7415,195,205,200,0
1525,Blood,Negative,0,0,Normal,195.1289,188.3145,180.6631,7.206,7.1641,7.0983,55.7715,22.6445,196.7637,59.5909,10.1144,6.0406,189.4873,4.8465,195,205,200,1
1526,Blood,Negative,0,0,Normal,191.1924,208.8457,206.7734,7.0342,7.0364,7.135,86.8369,25.2246,212.0352,18.3694,10.1876,5.7312,203.335,4.7104,195,205,200,1
1527,Blood,Negative,0,0,Normal,200.6543,190.9248,192.9844,7.2141,7.4281,7.1638,93.4854,19.3125,202.6562,67.2359,8.5835,5.7412,194.0625,4.983,195,205,200,0
1528,Blood,Negative,0,0,Normal,193.3623,227.2119,198.127,7.2492,7.3033,7.2409,63.8584,40.1162,227.2119,8.232,10.0009,7.3033,213.7686,4.8782,195,205,200,0
1529,Blood,Negative,0,0,Normal,212.0996,225.9473,222.874,7.3304,7.2117,7.2773,83.7119,19.8623,228.9648,27.1922,8.7609,5.724,221.4424,4.8375,195,205,200,0
1530,Blood,Negative,0,0,Normal,197.8633,219.2031,200.0342,7.1577,7.2383,7.1969,63.0752,28.1748,219.2871,14.9013,10.1748,7.1226,210.6475,4.8489,195,205,200,1
1531,Blood,Negative,0,0,Normal,214.4834,193.5967,223.917,7.01,7.0545,7.2168,141.1562,35.3311,224.9121,9.6977,10.1023,6.4595,203.3008,4.7577,195,205,200,0
1532,Blood,Negative,0,0,Normal,202.1084,183.9717,208.7861,7.0045,7.2294,7.1649,142.4082,31.8604,210.334,12.2623,10.7485,6.1785,192.248,4.8747,195,205,200,1
1533,Blood,Negative,0,0,Normal,191.4414,194.04,213.6816,7.2476,7.0778,7.3487,116.6484,30.0225,213.7422,13.7439,10.3591,7.2686,195.4971,4.6744,195,205,200,1
1534,Blood,Negative,0,0,Normal,184.8516,218.7334,196.8037,7.1767,7.1682,7.1402,70.3262,39.9951,218.7393,8.7087,10.2882,7.1594,206.0967,4.8587,195,205,200,1
1535,Blood,Negative,0,0,Normal,215.4521,218.0498,201.9717,7.2354,7.3143,7.211,43.3984,22.5273,221.0615,33.5377,9.6827,5.827,215.4414,4.9306,195,205,200,1
1536,Blood,Negative,0,0,Normal,192.833,223.2725,196.5889,7.0945,7.3427,7.1431,63.3428,37.4092,223.2725,9.2535,10.1601,7.3427,211.1377,4.7913,195,205,200,0
1537,Blood,Negative,0,0,Normal,208.834,202.0137,183.1143,7.3734,7.0576,7.2461,26.7568,33.0635,210.5264,25.2552,10.7583,6.2979,201.8975,4.701,195,205,200,0
1538,Blood,Negative,0,0,Normal,198.5879,206.1885,204.3916,7.1577,7.2366,7.198,85.2969,17.2324,210.1533,37.4897,7.7511,5.1921,203.7217,4.7645,195,205,200,1
1539,Blood,Negative,0,0,Normal,216.1904,213.2539,175.1797,7.3186,7.0198,7.2794,28.0879,50.9297,219.0635,6.8375,10.2495,5.8549,209.7871,4.6754,195,205,200,0
1540,Blood,Negative,0,0,Normal,219.709,190.1982,191.0107,7.2008,7.2755,7.2324,90.7285,38.4775,219.709,82.4792,9.8804,7.2008,199.1191,4.8975,195,205,200,1
1541,Blood,Negative,0,0,Normal,176.9648,213.0518,180.9902,2.8105,2.9088,2.7157,63.248,43.5439,213.0518,3.1668,3.9892,2.9088,198.6211,2.0264,195,205,200,1
1542,Blood,Negative,0,0,Normal,216.9395,230.2627,223.623,7.2567,7.0952,7.2516,75.4785,18.457,232.0977,27.3459,8.3561,5.9047,225.5156,4.8758,195,205,200,1
1543,Blood,Negative,0,0,Normal,206.6465,206.2822,201.9766,7.2434,7.2641,7.0957,71.0791,15.8916,211.5977,53.7299,7.0853,5.1877,205.9141,4.8834,195,205,200,0
1544,Blood,Negative,0,0,Normal,174.3232,180.0518,176.7881,7.1146,7.3053,7.1921,82.0879,18.6318,183.9189,42.2991,8.5388,5.0862,177.9658,4.7143,195,205,200,1
1545,Blood,Negative,0,0,Normal,177.1377,194.8975,185.7393,7.1313,7.1719,7.2672,75.3525,25.8604,196.0361,20.9254,10.6511,6.3078,188.5508,4.8205,195,205,200,0
1546,Blood,Negative,0,0,Normal,187.0645,191.125,176.1094,2.6972,2.8395,2.8442,37.8652,20.3076,191.4043,7.2866,4.9078,2.6195,188.2051,1.9226,195,205,200,0
1547,Blood,Negative,0,0,Normal,204.8896,219.7207,220.0977,7.2587,7.1667,7.2911,90.3311,22.3174,224.1465,21.9824,9.4313,5.8787,215.335,4.8447,195,205,200,1
1548,Blood,Negative,0,0,Normal,182.8672,202.1172,198.8936,7.1727,7.1902,7.1843,85.2461,27.5,204.874,16.4651,10.6958,5.8961,195.9883,4.8776,195,205,200,0
1549,Blood,Negative,0,0,Normal,219.0527,182.7402,188.0098,7.2261,7.1863,7.1184,118.7549,44.3369,219.0527,77.7707,9.7977,7.2261,194.1934,4.822,195,205,200,0
1550,Blood,Negative,0,0,Normal,202.6768,183.2832,220.2725,2.7099,2.8156,2.7788,135.7285,42.8086,220.2725,2.7696,4.3594,2.7788,193.2871,1.8476,195,205,200,1
1551,Blood,Negative,0,0,Normal,200.5117,190.9062,206.0645,7.1488,7.2985,7.2346,129.833,22.2725,208.1641,34.1206,9.8743,5.9728,195.5107,4.8287,195,205,200,1
1552,Blood,Negative,0,0,Normal,177.8574,197.1504,204.0049,2.7562,2.8355,2.6746,97.7529,32.7178,204.0557,4.2399,4.1944,2.6052,192.1523,1.9086,195,205,200,1
1553,Blood,Negative,0,0,Normal,182.0859,225.1074,215.4795,7.3239,7.1629,7.3571,83.7441,49.5674,226.1992,6.8653,10.0488,6.3143,211.1416,4.8069,195,205,200,1
1554,Blood,Negative,0,0,Normal,212.0811,200.9746,198.1279,7.2778,7.2401,7.2957,76.3145,21.4844,213.084,70.1442,9.5923,6.3266,203.9795,4.7365,195,205,200,1
1555,Blood,Negative,0,0,Normal,192.8525,212.9102,177.9199,7.2293,7.2959,7.2575,47.3574,42.0234,212.9355,8.6077,10.9484,7.2614,202.9053,4.818,195,205,200,0
1556,Blood,Negative,0,0,Normal,201.3633,201.8857,181.582,2.8585,2.9037,2.7119,30.7012,27.3145,203.3594,5.5745,4.3403,2.3031,199.415,1.8819,195,205,200,1
1557,Blood,Negative,0,0,Normal,195.8398,227.1533,202.75,7.0731,7.1968,7.1886,66.2314,36.6367,227.1533,9.1917,9.6285,7.1968,215.0,4.8473,195,205,200,1
1558,Blood,Negative,0,0,Normal,179.0195,199.1787,197.8447,7.281,7.1431,7.2265,88.1084,29.543,202.5166,14.8272,10.8512,5.8856,193.0117,4.9604,195,205,200,0
1559,Blood,Negative,0,0,Normal,190.6855,197.875,182.0293,7.3055,7.3112,7.0656,48.54,23.6982,199.5635,28.9457,10.1539,6.2012,193.9209,4.8682,195,205,200,0
1560,Blood,Non-hem Trace,1,1,Mild,127.2041,211.5996,171.9512,7.0817,7.2647,7.3791,75.9307,101.5273,211.5996,3.2758,10.0809,7.2647,181.833,4.8306,145,190,160,0
1561,Blood,Non-hem Trace,1,1,Mild,133.1406,166.3457,163.8271,7.0482,7.1743,7.2341,88.0488,54.3467,169.3965,8.4608,12.8139,5.8826,156.1328,4.7572,145,190,160,1
1562,Blood,Non-hem Trace,1,1,Mild,131.4014,187.793,141.7324,7.0748,7.305,7.3312,65.2686,77.2793,187.793,5.0412,11.2252,7.305,165.6777,4.8742,145,190,160,1
1563,Blood,Non-hem Trace,1,1,Mild,127.9346,193.1699,148.9873,7.3655,7.3265,7.2457,69.5586,85.8965,193.1699,4.3753,11.7336,7.3265,168.6328,4.8694,145,190,160,1
1564,Blood,Non-hem Trace,1,1,Mild,120.7939,196.9756,134.9365,7.2359,7.1805,7.2328,65.417,98.8467,196.9756,3.7491,10.59,7.1805,167.1201,4.8202,145,190,160,1
1565,Blood,Non-hem Trace,1,1,Mild,168.2002,192.0654,174.8711,7.2575,7.0708,7.1846,67.8369,33.624,192.1963,12.9432,11.749,6.9165,182.9775,4.7162,145,190,160,0
1566,Blood,Non-hem Trace,1,1,Mild,149.873,195.9912,151.8262,7.3516,7.2705,7.3422,61.126,64.2383,195.9912,6.3122,10.509,7.2705,177.1621,4.8002,145,190,160,1
1567,Blood,Non-hem Trace,1,1,Mild,154.1416,199.542,167.9678,7.139,7.1747,7.2342,68.8711,58.2158,199.542,6.2605,11.574,7.1747,182.3633,4.6617,145,190,160,1
1568,Blood,Non-hem Trace,1,1,Mild,154.1631,165.0381,144.5938,7.4132,7.2693,7.0264,46.9424,33.8359,165.8311,19.3362,13.1539,6.5843,159.4502,4.7649,145,190,160,1
1569,Blood,Non-hem Trace,1,1,Mild,129.8115,207.084,144.4482,2.7615,2.7158,2.7644,65.6787,95.1504,207.084,1.4077,4.1501,2.7158,176.8398,1.7754,145,190,160,0
1570,Blood,Non-hem Trace,1,1,Mild,160.1377,168.7637,150.417,7.1872,7.1524,7.2979,47.1309,30.4189,169.9102,24.8633,12.6414,6.2681,164.0879,4.7586,145,190,160,1
1571,Blood,Non-hem Trace,1,1,Mild,162.0195,169.5947,156.1152,7.3702,7.2697,7.3193,54.8867,25.542,171.3018,33.7025,11.4368,6.0037,165.791,4.8561,145,190,160,0
1572,Blood,Non-hem Trace,1,1,Mild,133.8096,210.0039,184.6592,7.1925,7.1421,7.1386,80.1328,92.3584,210.0039,3.6454,10.199,7.1421,184.335,4.8281,145,190,160,1
1573,Blood,Non-hem Trace,1,1,Mild,157.1426,189.0225,145.1533,7.2572,7.2145,7.304,52.2441,59.7646,189.0225,6.7712,11.8215,7.2145,174.4785,4.8691,145,190,160,1
1574,Blood,Non-hem Trace,1,1,Mild,120.1309,167.8125,149.3584,2.8268,2.7432,2.6434,78.4209,72.4404,167.8125,2.1106,5.2978,2.7432,151.4629,1.8621,145,190,160,0
1575,Blood,Non-hem Trace,1,1,Mild,154.7324,182.125,145.8457,7.2573,7.3608,7.2621,53.0967,51.8916,182.125,7.8271,12.1591,7.3608,169.7949,5.0209,145,190,160,1
1576,Blood,Non-hem Trace,1,1,Mild,139.7578,164.6797,152.6064,7.3313,7.212,7.0762,75.5361,39.6758,165.252,12.8386,14.1271,6.6947,155.8506,4.742,145,190,160,0
1577,Blood,Non-hem Trace,1,1,Mild,133.1299,212.1279,149.9033,7.245,7.1364,7.069,66.2266,94.9072,212.1279,3.5113,10.224,7.1364,181.4092,4.7805,145,190,160,1
1578,Blood,Non-hem Trace,1,1,Mild,150.3975,175.1641,157.9375,7.3359,7.2406,7.1821,68.8809,38.0244,175.3145,12.7919,12.916,7.0545,165.793,4.8174,145,190,160,1
1579,Blood,Non-hem Trace,1,1,Mild,148.7646,184.2246,167.0293,2.8219,2.7969,2.7598,75.4668,49.04,184.2246,2.8982,5.0601,2.7969,171.6641,1.8984,145,190,160,1
1580,Blood,Non-hem Trace,1,1,Mild,164.8955,190.498,153.041,7.0262,7.211,7.1844,50.75,50.5947,190.498,7.7122,12.1374,7.211,178.584,4.6652,145,190,160,0
1581,Blood,Non-hem Trace,1,1,Mild,170.1436,208.3379,140.0801,7.4401,7.1663,7.3365,46.8535,83.3467,208.3379,4.0738,10.7416,7.1663,189.1299,4.9025,145,190,160,0
1582,Blood,Non-hem Trace,1,1,Mild,127.7461,214.5635,152.9551,7.1855,7.1884,7.218,68.6182,103.0059,214.5635,3.2938,10.111,7.1884,181.583,4.6949,145,190,160,0
1583,Blood,Non-hem Trace,1,1,Mild,158.5488,200.8574,153.3145,7.1107,7.14,7.2187,56.9844,62.5908,200.8574,5.9012,10.4142,7.14,182.7783,4.7474,145,190,160,1
1584,Blood,Non-hem Trace,1,1,Mild,141.041,192.0811,179.1504,7.358,7.1896,7.2071,82.708,67.9756,192.5381,5.7534,11.4571,6.744,175.3604,4.9228,145,190,160,0
1585,Blood,Non-hem Trace,1,1,Mild,144.627,212.8457,178.8711,2.9211,2.6951,2.8921,75.0615,81.7021,212.8457,1.5313,4.0975,2.6951,188.5742,1.8922,145,190,160,0
1586,Blood,Non-hem Trace,1,1,Mild,119.9375,166.9238,158.2568,7.2368,7.2857,7.2509,84.8691,72.9346,168.2031,6.3221,12.9888,6.3369,151.8779,4.8165,145,190,160,0
1587,Blood,Non-hem Trace,1,1,Mild,161.3633,179.7695,161.917,2.6778,3.0304,2.8391,60.7969,27.959,179.7695,6.1119,4.9243,3.0304,172.209,1.9373,145,190,160,1
1588,Blood,Non-hem Trace,1,1,Mild,160.9219,197.6494,155.8867,7.2443,7.1885,7.3822,56.7588,56.5293,197.6494,6.9474,10.813,7.1885,181.9014,4.8142,145,190,160,0
1589,Blood,Non-hem Trace,1,1,Mild,158.5312,166.1592,149.1172,7.1185,7.3554,7.1954,47.8232,29.4766,167.6807,27.1165,12.4565,6.3238,161.9229,4.8604,145,190,160,1
1590,Blood,Non-hem Trace,1,1,Mild,142.9668,176.957,142.0967,7.1919,7.1201,7.0637,59.3975,55.1289,176.957,7.607,11.6531,7.1201,162.8291,4.8399,145,190,160,0
1591,Blood,Non-hem Trace,1,1,Mild,141.9004,187.9736,175.25,7.0912,7.2298,7.2045,82.0576,62.8086,188.5225,6.2852,11.897,6.7031,172.7412,4.7836,145,190,160,0
1592,Blood,Non-hem Trace,1,1,Mild,169.9326,203.1836,139.1426,7.2742,7.3595,7.2248,45.5859,80.1455,203.1836,4.2134,11.188,7.3595,185.918,4.9188,145,190,160,0
1593,Blood,Non-hem Trace,1,1,Mild,156.3066,175.2393,148.9805,7.3656,7.2469,7.3874,52.0303,40.1953,175.2939,11.8734,12.9863,7.1713,166.5762,4.8441,145,190,160,0
1594,Blood,Non-hem Trace,1,1,Mild,165.0391,174.8428,181.1709,7.2405,7.4102,7.1182,101.1055,26.4062,183.0342,23.252,11.2109,5.9659,172.624,4.884,145,190,160,0
1595,Blood,Non-hem Trace,1,1,Mild,149.5664,178.7666,155.9062,7.2439,7.2234,7.1316,66.1104,43.7617,178.7686,9.9922,12.2648,7.2203,167.4395,4.8499,145,190,160,1
1596,Blood,Non-hem Trace,1,1,Mild,120.0566,169.1797,140.9424,2.7165,2.8019,2.7613,72.7549,74.0342,169.1797,2.1046,5.0101,2.8019,151.2852,1.8985,145,190,160,0
1597,Blood,Non-hem Trace,1,1,Mild,137.2646,200.0312,134.7529,2.9852,2.7188,2.6668,58.8779,84.0371,200.0312,1.814,3.8373,2.7188,173.8271,1.7378,145,190,160,0
1598,Blood,Non-hem Trace,1,1,Mild,163.1084,172.0205,160.7754,7.1489,7.172,7.1629,61.5732,23.6006,173.5186,33.1286,10.504,5.9063,168.0752,4.7807,145,190,160,1
1599,Blood,Non-hem Trace,1,1,Mild,167.8076,213.3447,182.9082,7.1475,6.9443,7.2147,69.6299,54.4854,213.3447,6.2005,10.5495,6.9443,196.2715,4.7426,145,190,160,1
1600,Blood,Non-hem Trace,1,1,Mild,166.1758,177.2393,167.7744,7.2372,7.4106,7.1501,67.8525,22.7012,178.6992,31.5747,10.613,6.195,172.8555,4.9114,145,190,160,0
1601,Blood,Non-hem Trace,1,1,Mild,151.7344,193.2549,149.3115,2.8166,2.7035,2.7733,58.4238,58.7236,193.2549,2.5633,4.168,2.7035,175.8311,1.8103,145,190,160,0
1602,Blood,Non-hem Trace,1,1,Mild,161.0254,194.0615,158.2148,2.8579,2.9257,2.8147,57.7363,47.8184,194.0615,3.3223,4.3473,2.9257,180.1123,1.9789,145,190,160,1
1603,Blood,Non-hem Trace,1,1,Mild,139.874,166.2578,159.9102,7.1595,7.1567,7.1649,83.2178,42.4395,167.9658,11.3912,13.1997,6.0654,157.6406,4.8382,145,190,160,0
1604,Blood,Non-hem Trace,1,1,Mild,151.7285,187.3643,172.3945,2.9065,2.7116,2.832,77.417,48.4561,187.3643,2.9503,4.959,2.7116,175.002,1.8864,145,190,160,1
1605,Blood,Non-hem Trace,1,1,Mild,147.9951,211.7002,147.8398,2.7672,2.7569,2.6809,59.9365,78.6621,211.7002,1.7176,3.591,2.7569,185.375,1.8382,145,190,160,0
1606,Blood,Non-hem Trace,1,1,Mild,120.0889,207.1846,155.79,7.0852,7.1674,7.284,72.2734,107.002,207.1846,3.1813,10.2899,7.1674,175.2832,4.7058,145,190,160,0
1607,Blood,Non-hem Trace,1,1,Mild,124.9551,165.7178,164.252,7.1076,7.1788,7.2273,89.0791,66.3916,169.1455,6.7366,12.6354,5.8796,153.3682,4.7816,145,190,160,0
1608,Blood,Non-hem Trace,1,1,Mild,136.5283,167.9189,139.9219,7.0157,7.2799,7.259,62.9502,51.3145,167.9189,8.9934,12.7276,7.2799,155.3398,4.7318,145,190,160,0
1609,Blood,Non-hem Trace,1,1,Mild,136.04,211.9102,142.9033,7.0378,7.3318,7.166,62.5674,93.0029,211.9102,3.8479,9.1148,7.3318,181.3652,4.845,145,190,160,0
1610,Blood,Non-hem Trace,1,1,Mild,123.165,206.0488,153.9287,7.2014,7.2143,7.1496,71.082,102.4004,206.0488,3.2696,10.1983,7.2143,175.3174,4.9222,145,190,160,1
1611,Blood,Non-hem Trace,1,1,Mild,142.6631,183.0791,174.0166,2.6091,2.8601,2.7244,83.3457,56.2764,183.0957,2.5042,4.6335,2.8275,169.9678,1.9774,145,190,160,0
1612,Blood,Non-hem Trace,1,1,Mild,137.2217,200.9883,164.9561,2.5846,2.725,2.608,73.0596,80.873,200.9883,1.539,4.1921,2.725,177.8164,1.7742,145,190,160,0
1613,Blood,Non-hem Trace,1,1,Mild,127.9658,206.8652,163.1084,7.2447,7.2447,7.2645,73.3408,97.0654,206.8652,3.5125,10.5424,7.2447,178.2988,4.8251,145,190,160,1
1614,Blood,Non-hem Trace,1,1,Mild,143.9268,179.9775,184.6641,2.7676,2.856,2.7543,93.3867,56.4375,184.8604,2.6967,4.5698,2.6028,169.7471,1.9414,145,190,160,0
1615,Blood,Non-hem Trace,1,1,Mild,135.1396,192.9834,164.9814,7.0482,7.2289,7.1865,75.5361,76.1533,192.9834,4.7898,11.8203,7.2289,172.4912,4.6526,145,190,160,1
1616,Blood,Non-hem Trace,1,1,Mild,155.7705,182.7695,165.8662,7.2321,7.1922,7.3196,70.8467,38.9678,182.9072,12.121,12.2107,7.0298,172.7686,4.7467,145,190,160,1
1617,Blood,Non-hem Trace,1,1,Mild,132.3164,176.499,150.9629,7.227,7.2674,7.2599,72.5518,63.6387,176.499,6.7067,13.3313,7.2674,160.3887,4.7361,145,190,160,1
1618,Blood,Non-hem Trace,1,1,Mild,128.7588,199.1494,164.6143,7.2077,7.0795,7.1965,75.291,89.9258,199.1494,3.882,10.8713,7.0795,174.1602,4.8033,145,190,160,1
1619,Blood,Non-hem Trace,1,1,Mild,132.3486,206.0,163.8691,7.3478,7.2008,7.2851,72.8066,90.9707,206.0,3.7259,10.7708,7.2008,179.1699,4.8283,145,190,160,0
1620,Blood,Hem Trace,2,1,Mild,115.998,169.6445,141.9316,7.2808,7.0511,7.1892,74.4824,80.3799,169.6445,5.098,12.7295,7.0511,150.4336,4.9003,100,170,120,0
1621,Blood,Hem Trace,2,1,Mild,119.6777,151.0107,130.3193,7.1818,7.2761,7.2171,69.8887,53.8018,151.0283,9.6228,14.6271,7.2508,139.2832,4.874,100,170,120,0
1622,Blood,Hem Trace,2,1,Mild,74.8896,158.2549,126.9062,7.062,7.1417,7.1721,78.7773,134.1055,158.2549,3.3053,12.6435,7.1417,129.7529,4.7609,100,170,120,1
1623,Blood,Hem Trace,2,1,Mild,107.0918,144.8975,101.0195,7.2721,7.2808,7.1485,56.209,80.1553,144.8975,6.6981,13.6466,7.2808,128.6016,4.8827,100,170,120,0
1624,Blood,Hem Trace,2,1,Mild,120.9775,177.6514,116.9277,7.3885,7.3834,7.0055,58.1406,90.4521,177.6514,4.7697,10.7195,7.3834,153.7871,4.9166,100,170,120,1
1625,Blood,Hem Trace,2,1,Mild,124.8682,179.1387,94.7627,2.8424,2.7857,2.6724,49.3076,120.0762,179.1387,1.2351,4.5013,2.7857,153.3018,1.892,100,170,120,1
1626,Blood,Hem Trace,2,1,Mild,89.0664,174.792,137.8691,7.1163,7.3887,7.167,77.1064,124.8613,174.792,3.1603,11.6497,7.3887,144.96,4.9289,100,170,120,1
1627,Blood,Hem Trace,2,1,Mild,101.7402,187.6963,113.7744,7.3386,7.1359,7.2252,64.0566,117.4004,187.6963,3.4162,10.4412,7.1359,153.5801,4.8643,100,170,120,1
1628,Blood,Hem Trace,2,1,Mild,116.501,156.0352,139.2188,7.2191,7.3562,7.0751,77.4658,64.4102,156.1807,7.3517,14.5418,7.1843,142.3018,4.9487,100,170,120,0
1629,Blood,Hem Trace,2,1,Mild,121.1416,190.0078,100.0234,2.7301,2.7375,2.7289,52.9932,120.7188,190.0078,1.2107,4.1085,2.7375,159.1514,1.9247,100,170,120,1
1630,Blood,Hem Trace,2,1,Mild,120.8418,181.3135,131.0625,7.1966,7.1007,7.2782,64.8623,86.0273,181.3135,4.7438,11.4211,7.1007,157.502,4.7432,100,170,120,0
1631,Blood,Hem Trace,2,1,Mild,102.1914,167.1172,102.8418,7.241,7.3254,7.2432,60.2969,104.6494,167.1172,4.3382,11.4648,7.3254,140.374,4.8426,100,170,120,1
